label,start,end
忌吃,慢性心包炎,白酒
忌吃,慢性心包炎,咸鸭蛋
忌吃,慢性心包炎,鸭肉
宜吃,慢性心包炎,鸭肝
宜吃,慢性心包炎,莲子
宜吃,慢性心包炎,葵花子仁
宜吃,慢性心包炎,核桃
治疗药物,慢性心包炎,硬脂酸红霉素片
常见药物,慢性心包炎,硬脂酸红霉素片
并发症,慢性心包炎,心力衰竭
病症,慢性心包炎,咳嗽
病症,慢性心包炎,充血
病症,慢性心包炎,端坐呼吸
病症,慢性心包炎,肝肿大
病症,慢性心包炎,水肿
病症,慢性心包炎,浮肿
病症,慢性心包炎,心力衰竭
病症,慢性心包炎,眩晕
病症,慢性心包炎,乏力
病症,慢性心包炎,腹水
病症,慢性心包炎,衰弱
病症,慢性心包炎,心包炎
科室从属,心内科,内科
就诊科室,慢性心包炎,心内科
检查项目,慢性心包炎,心电图
治疗,慢性心力衰竭,药物治疗
治疗,慢性心力衰竭,支持性治疗
治疗,慢性心力衰竭,手术治疗
推荐吃,慢性心力衰竭,素炒菠菜
推荐吃,慢性心力衰竭,牛奶菠菜粥
推荐吃,慢性心力衰竭,菠菜豆腐汤
推荐吃,慢性心力衰竭,花生菠菜粥
推荐吃,慢性心力衰竭,菠菜羹
推荐吃,慢性心力衰竭,苦瓜粥
推荐吃,慢性心力衰竭,苦瓜瘦肉汤
推荐吃,慢性心力衰竭,苦瓜水饺
忌吃,慢性心力衰竭,啤酒
忌吃,慢性心力衰竭,白酒
忌吃,慢性心力衰竭,咸鸭蛋
忌吃,慢性心力衰竭,鹅肉
宜吃,慢性心力衰竭,鸭肝
宜吃,慢性心力衰竭,芝麻
宜吃,慢性心力衰竭,葵花子仁
宜吃,慢性心力衰竭,核桃
治疗药物,慢性心力衰竭,卡托普利片
治疗药物,慢性心力衰竭,硝酸异山梨酯喷雾剂
常见药物,慢性心力衰竭,卡托普利片
常见药物,慢性心力衰竭,硝酸异山梨酯喷雾剂
并发症,慢性心力衰竭,支气管炎
并发症,慢性心力衰竭,肺炎
并发症,慢性心力衰竭,血栓形成
并发症,慢性心力衰竭,下肢静脉血栓形成
并发症,慢性心力衰竭,肺栓塞
并发症,慢性心力衰竭,咯血
并发症,慢性心力衰竭,胸腔积液
并发症,慢性心力衰竭,心房颤动
并发症,慢性心力衰竭,心源性休克
并发症,慢性心力衰竭,猝死
并发症,慢性心力衰竭,心力衰竭
并发症,慢性心力衰竭,肝硬化腹水
并发症,慢性心力衰竭,电解质紊乱
并发症,慢性心力衰竭,头痛
并发症,慢性心力衰竭,昏迷
病症,慢性心力衰竭,瘀血
病症,慢性心力衰竭,咳嗽
病症,慢性心力衰竭,疲乏
病症,慢性心力衰竭,无力
病症,慢性心力衰竭,恶心
病症,慢性心力衰竭,咳痰
病症,慢性心力衰竭,心悸
病症,慢性心力衰竭,水肿
病症,慢性心力衰竭,心力衰竭
病症,慢性心力衰竭,胀痛
病症,慢性心力衰竭,失眠
病症,慢性心力衰竭,紫绀
病症,慢性心力衰竭,嗜睡
科室从属,心内科,内科
就诊科室,慢性心力衰竭,心内科
治疗,梅毒性心血管病,药物治疗
治疗,梅毒性心血管病,支持性治疗
推荐吃,梅毒性心血管病,黄瓜粳米粥
推荐吃,梅毒性心血管病,蔬菜杂烩粥
推荐吃,梅毒性心血管病,杂粮粥
推荐吃,梅毒性心血管病,荞麦粥
推荐吃,梅毒性心血管病,小麦粥
推荐吃,梅毒性心血管病,豆薯小米粥
推荐吃,梅毒性心血管病,瓜粒杂锦汤
推荐吃,梅毒性心血管病,萝卜豆腐汤
忌吃,梅毒性心血管病,啤酒
忌吃,梅毒性心血管病,白酒
忌吃,梅毒性心血管病,咸鸭蛋
忌吃,梅毒性心血管病,鹅肉
宜吃,梅毒性心血管病,鸭肝
宜吃,梅毒性心血管病,葵花子仁
宜吃,梅毒性心血管病,白果（干）
宜吃,梅毒性心血管病,青豆
治疗药物,梅毒性心血管病,三味清热止痒洗剂
治疗药物,梅毒性心血管病,盐酸多西环素胶囊
治疗药物,梅毒性心血管病,红霉素肠溶片
治疗药物,梅毒性心血管病,琥乙红霉素颗粒
治疗药物,梅毒性心血管病,依托红霉素混悬液
治疗药物,梅毒性心血管病,盐酸多西环素片
治疗药物,梅毒性心血管病,大败毒胶囊
治疗药物,梅毒性心血管病,盐酸多西环素肠溶胶囊
治疗药物,梅毒性心血管病,琥乙红霉素片
治疗药物,梅毒性心血管病,仁青常觉
治疗药物,梅毒性心血管病,依托红霉素颗粒
治疗药物,梅毒性心血管病,盐酸米诺环素胶囊
治疗药物,梅毒性心血管病,罗红霉素分散片
常见药物,梅毒性心血管病,罗红霉素分散片
常见药物,梅毒性心血管病,依托红霉素混悬液
并发症,梅毒性心血管病,主动脉瘤
并发症,梅毒性心血管病,主动脉瓣闭锁不全
并发症,梅毒性心血管病,心力衰竭
病症,梅毒性心血管病,硬化
病症,梅毒性心血管病,心肌梗死
病症,梅毒性心血管病,水肿
病症,梅毒性心血管病,猝死
病症,梅毒性心血管病,咳嗽
病症,梅毒性心血管病,钙化
病症,梅毒性心血管病,囊肿
病症,梅毒性心血管病,震颤
病症,梅毒性心血管病,麻痹
病症,梅毒性心血管病,心绞痛
病症,梅毒性心血管病,心悸
病症,梅毒性心血管病,剧痛
病症,梅毒性心血管病,钝痛
病症,梅毒性心血管病,胸闷
病症,梅毒性心血管病,瘫痪
病症,梅毒性心血管病,干咳
病症,梅毒性心血管病,晕厥
病症,梅毒性心血管病,头晕
病症,梅毒性心血管病,充血
病症,梅毒性心血管病,气喘
病症,梅毒性心血管病,C
病症,梅毒性心血管病,胸痛
病症,梅毒性心血管病,点头征
病症,梅毒性心血管病,水冲脉
科室从属,心内科,内科
就诊科室,梅毒性心血管病,心内科
检查项目,梅毒性心血管病,反应时
检查项目,梅毒性心血管病,荧光法密螺旋体抗体吸附试验
治疗,慢性肺炎,药物治疗
治疗,慢性肺炎,支持性治疗
推荐吃,慢性肺炎,小白菜馅包子
推荐吃,慢性肺炎,小白菜猪肉饺
推荐吃,慢性肺炎,素炒小白菜
推荐吃,慢性肺炎,小白菜汤
推荐吃,慢性肺炎,花豆腐生菜瘦肉汤
推荐吃,慢性肺炎,萝卜生菜汤
推荐吃,慢性肺炎,生菜肉松
推荐吃,慢性肺炎,花样果肉薏米粥
忌吃,慢性肺炎,白酒
忌吃,慢性肺炎,咸鸭蛋
忌吃,慢性肺炎,鹅肉
忌吃,慢性肺炎,白扁豆
宜吃,慢性肺炎,鸭肝
宜吃,慢性肺炎,鸡腿
宜吃,慢性肺炎,松子仁
宜吃,慢性肺炎,葵花子仁
治疗药物,慢性肺炎,头孢克洛颗粒
治疗药物,慢性肺炎,头孢克肟颗粒
治疗药物,慢性肺炎,氨溴特罗口服溶液
治疗药物,慢性肺炎,加替沙星分散片
治疗药物,慢性肺炎,阿奇霉素颗粒
治疗药物,慢性肺炎,罗红霉素分散片
治疗药物,慢性肺炎,通宣理肺丸
治疗药物,慢性肺炎,头孢丙烯分散片
治疗药物,慢性肺炎,养阴清肺丸
治疗药物,慢性肺炎,阿奇霉素片
治疗药物,慢性肺炎,肺力咳合剂
治疗药物,慢性肺炎,阿奇霉素干混悬剂
治疗药物,慢性肺炎,蛇胆川贝液
治疗药物,慢性肺炎,罗红霉素软胶囊
治疗药物,慢性肺炎,阿莫西林胶囊
治疗药物,慢性肺炎,盐酸克林霉素棕榈酸酯分散片
治疗药物,慢性肺炎,克拉霉素分散片
治疗药物,慢性肺炎,雪梨膏
治疗药物,慢性肺炎,依托红霉素混悬液
治疗药物,慢性肺炎,阿莫西林颗粒
常见药物,慢性肺炎,头孢丙烯分散片
常见药物,慢性肺炎,头孢克肟颗粒
并发症,慢性肺炎,败血症
并发症,慢性肺炎,心律失常
并发症,慢性肺炎,心力衰竭
并发症,慢性肺炎,呼吸衰竭
并发症,慢性肺炎,多系统器官功能衰竭
病症,慢性肺炎,咳嗽
病症,慢性肺炎,浮肿
病症,慢性肺炎,气喘
病症,慢性肺炎,发绀
科室从属,呼吸内科,内科
就诊科室,慢性肺炎,呼吸内科
检查项目,慢性肺炎,心电图
治疗,慢性脓胸,药物治疗
治疗,慢性脓胸,手术治疗
治疗,慢性脓胸,支持性治疗
推荐吃,慢性脓胸,小麦粥
推荐吃,慢性脓胸,荞麦粥
推荐吃,慢性脓胸,杂粮粥
推荐吃,慢性脓胸,蔬菜杂烩粥
推荐吃,慢性脓胸,羊腩萝卜丝粥
推荐吃,慢性脓胸,瓜粒杂锦汤
推荐吃,慢性脓胸,牛奶玉米汤
推荐吃,慢性脓胸,绿豆南瓜汤
忌吃,慢性脓胸,啤酒
忌吃,慢性脓胸,白酒
忌吃,慢性脓胸,咸鸭蛋
忌吃,慢性脓胸,鹅肉
宜吃,慢性脓胸,鸭肝
宜吃,慢性脓胸,葵花子仁
宜吃,慢性脓胸,白果（干）
宜吃,慢性脓胸,白扁豆
治疗药物,慢性脓胸,注射用克林霉素磷酸酯
治疗药物,慢性脓胸,注射用美洛西林钠舒巴坦钠
治疗药物,慢性脓胸,甲硝唑维B6片
治疗药物,慢性脓胸,注射用头孢美唑钠
治疗药物,慢性脓胸,阿莫西林双氯西林钠胶囊
治疗药物,慢性脓胸,注射用拉氧头孢钠
治疗药物,慢性脓胸,盐酸克林霉素棕榈酸酯干混悬剂
治疗药物,慢性脓胸,盐酸克林霉素棕榈酸酯颗粒
治疗药物,慢性脓胸,甲硝唑氯化钠注射液
治疗药物,慢性脓胸,盐酸克林霉素胶囊
治疗药物,慢性脓胸,克林霉素磷酸酯阴道凝胶
常见药物,慢性脓胸,盐酸克林霉素胶囊
常见药物,慢性脓胸,甲硝唑维B6片
并发症,慢性脓胸,呼吸衰竭
并发症,慢性脓胸,心律失常
并发症,慢性脓胸,恶性肿瘤
并发症,慢性脓胸,肿胀
并发症,慢性脓胸,脓肿
病症,慢性脓胸,贫血
病症,慢性脓胸,脓肿
病症,慢性脓胸,消瘦
病症,慢性脓胸,低热
病症,慢性脓胸,乏力
病症,慢性脓胸,脓痰
病症,慢性脓胸,脓胸
科室从属,心胸外科,外科
就诊科室,慢性脓胸,心胸外科
检查项目,慢性脓胸,血常规
治疗,乳头肌功能不全,药物治疗
治疗,乳头肌功能不全,手术治疗
治疗,乳头肌功能不全,康复治疗
治疗,乳头肌功能不全,支持性治疗
治疗药物,乳头肌功能不全,三磷酸腺苷二钠注射液
治疗药物,乳头肌功能不全,左卡尼汀注射液
治疗药物,乳头肌功能不全,三磷酸腺苷二钠片
治疗药物,乳头肌功能不全,左卡尼汀口服溶液
治疗药物,乳头肌功能不全,盐酸地尔硫卓片
治疗药物,乳头肌功能不全,荣心丸
治疗药物,乳头肌功能不全,心荣颗粒
治疗药物,乳头肌功能不全,健心片
治疗药物,乳头肌功能不全,金泽冠心胶囊
常见药物,乳头肌功能不全,健心片
常见药物,乳头肌功能不全,三磷酸腺苷二钠片
并发症,乳头肌功能不全,急性肺水肿
并发症,乳头肌功能不全,心源性休克
病症,乳头肌功能不全,休克
病症,乳头肌功能不全,咳嗽
病症,乳头肌功能不全,水肿
病症,乳头肌功能不全,心绞痛
科室从属,心内科,内科
就诊科室,乳头肌功能不全,心内科
检查项目,乳头肌功能不全,心电图
检查项目,乳头肌功能不全,二维超声心动图
治疗,食管裂孔疝,药物治疗
治疗,食管裂孔疝,手术治疗
推荐吃,食管裂孔疝,豆薯小米粥
推荐吃,食管裂孔疝,小麦粥
推荐吃,食管裂孔疝,杂粮粥
推荐吃,食管裂孔疝,蔬菜杂烩粥
推荐吃,食管裂孔疝,荞麦粥
推荐吃,食管裂孔疝,肉粒萝卜干粥
推荐吃,食管裂孔疝,瓜粒杂锦汤
推荐吃,食管裂孔疝,牛奶玉米汤
忌吃,食管裂孔疝,啤酒
忌吃,食管裂孔疝,白酒
忌吃,食管裂孔疝,咸鸭蛋
忌吃,食管裂孔疝,鹅肉
宜吃,食管裂孔疝,鸭肝
宜吃,食管裂孔疝,葵花子仁
宜吃,食管裂孔疝,白果（干）
宜吃,食管裂孔疝,白扁豆
并发症,食管裂孔疝,反流性食管炎
并发症,食管裂孔疝,上消化道出血
并发症,食管裂孔疝,胃扭转
并发症,食管裂孔疝,胃溃疡
病症,食管裂孔疝,急腹症
病症,食管裂孔疝,梗噎
病症,食管裂孔疝,反酸
病症,食管裂孔疝,灼痛
病症,食管裂孔疝,胀痛
病症,食管裂孔疝,腹痛
病症,食管裂孔疝,胸痛
病症,食管裂孔疝,嗳气
病症,食管裂孔疝,烧心
科室从属,心胸外科,外科
就诊科室,食管裂孔疝,心胸外科
检查项目,食管裂孔疝,血红蛋白
检查项目,食管裂孔疝,心电图
检查项目,食管裂孔疝,体位
检查项目,食管裂孔疝,体位
检查项目,食管裂孔疝,胸部平片
检查项目,食管裂孔疝,造影检查
检查项目,食管裂孔疝,体位
检查项目,食管裂孔疝,胃酸
检查项目,食管裂孔疝,体位
检查项目,食管裂孔疝,体位
治疗,损伤性休克,药物治疗
治疗,损伤性休克,支持性治疗
推荐吃,损伤性休克,芝麻桃仁粥
推荐吃,损伤性休克,红枣桂圆蛋汤
推荐吃,损伤性休克,三七煲藕蛋
推荐吃,损伤性休克,肉桂粥
推荐吃,损伤性休克,荠菜萝卜汁
推荐吃,损伤性休克,田七炖鸡
推荐吃,损伤性休克,蔬菜杂烩粥
推荐吃,损伤性休克,猪肉青菜粥
忌吃,损伤性休克,白酒
忌吃,损伤性休克,咸鸭蛋
忌吃,损伤性休克,鹅肉
忌吃,损伤性休克,油豆腐
宜吃,损伤性休克,鸡蛋
宜吃,损伤性休克,鸭肝
宜吃,损伤性休克,鸭
宜吃,损伤性休克,鸡
治疗药物,损伤性休克,注射用甲泼尼龙琥珀酸钠
治疗药物,损伤性休克,布美他尼片
治疗药物,损伤性休克,参麦注射液
治疗药物,损伤性休克,呋塞米片
治疗药物,损伤性休克,人血白蛋白
治疗药物,损伤性休克,注射用果糖二磷酸钠
治疗药物,损伤性休克,生脉注射液
治疗药物,损伤性休克,呋塞米注射液
治疗药物,损伤性休克,硫酸阿托品注射液
常见药物,损伤性休克,呋塞米片
常见药物,损伤性休克,硫酸阿托品注射液
并发症,损伤性休克,播散性血管内凝血
病症,损伤性休克,口唇发绀
病症,损伤性休克,无尿
病症,损伤性休克,昏迷
病症,损伤性休克,瘀斑
病症,损伤性休克,紧张
病症,损伤性休克,休克
病症,损伤性休克,冷汗
病症,损伤性休克,创伤
病症,损伤性休克,出冷汗
病症,损伤性休克,口渴
病症,损伤性休克,失水
病症,损伤性休克,神志不清
病症,损伤性休克,紫绀
就诊科室,损伤性休克,急诊科
检查项目,损伤性休克,血气分析
检查项目,损伤性休克,血气分析
检查项目,损伤性休克,血乳酸
检查项目,损伤性休克,乳酸
检查项目,损伤性休克,乳酸
检查项目,损伤性休克,纤维蛋白原
治疗,缩窄性心包炎,药物治疗
治疗,缩窄性心包炎,支持性治疗
推荐吃,缩窄性心包炎,炒胡萝卜
推荐吃,缩窄性心包炎,胡萝卜香蕉汁
推荐吃,缩窄性心包炎,胡萝卜苹果汁
推荐吃,缩窄性心包炎,胡萝卜香菜粥
推荐吃,缩窄性心包炎,胡萝卜山楂汁
推荐吃,缩窄性心包炎,核桃肉粉
推荐吃,缩窄性心包炎,核桃鸡
推荐吃,缩窄性心包炎,核桃芡实粥
忌吃,缩窄性心包炎,咸鸭蛋
忌吃,缩窄性心包炎,鹅肉
忌吃,缩窄性心包炎,杏仁
忌吃,缩窄性心包炎,油豆腐
宜吃,缩窄性心包炎,鸭肉
宜吃,缩窄性心包炎,鸭肝
宜吃,缩窄性心包炎,腰果
宜吃,缩窄性心包炎,莲子
并发症,缩窄性心包炎,肝硬化
并发症,缩窄性心包炎,心律失常
并发症,缩窄性心包炎,心肌缺血
并发症,缩窄性心包炎,血栓形成
病症,缩窄性心包炎,疲乏
病症,缩窄性心包炎,无力
病症,缩窄性心包炎,腹胀
病症,缩窄性心包炎,端坐呼吸
病症,缩窄性心包炎,水肿
病症,缩窄性心包炎,腹水
病症,缩窄性心包炎,胸痛
病症,缩窄性心包炎,心包炎
病症,缩窄性心包炎,黄疸
病症,缩窄性心包炎,奇脉
科室从属,心胸外科,外科
就诊科室,缩窄性心包炎,心胸外科
检查项目,缩窄性心包炎,心电图
检查项目,缩窄性心包炎,二维超声心动图
检查项目,缩窄性心包炎,舒张压
检查项目,缩窄性心包炎,舒张压
检查项目,缩窄性心包炎,舒张压
检查项目,缩窄性心包炎,舒张压
治疗,外伤性乳糜胸,药物治疗
治疗,外伤性乳糜胸,手术治疗
治疗,外伤性乳糜胸,支持性治疗
推荐吃,外伤性乳糜胸,小麦粥
推荐吃,外伤性乳糜胸,杂粮粥
推荐吃,外伤性乳糜胸,蔬菜杂烩粥
推荐吃,外伤性乳糜胸,荞麦粥
推荐吃,外伤性乳糜胸,豆薯小米粥
推荐吃,外伤性乳糜胸,花生杏仁粥
推荐吃,外伤性乳糜胸,萝卜豆腐汤
推荐吃,外伤性乳糜胸,双菇番茄黄瓜紫菜汤
忌吃,外伤性乳糜胸,啤酒
忌吃,外伤性乳糜胸,白酒
忌吃,外伤性乳糜胸,咸鸭蛋
忌吃,外伤性乳糜胸,鹅肉
宜吃,外伤性乳糜胸,鸡蛋清
宜吃,外伤性乳糜胸,鸭肝
宜吃,外伤性乳糜胸,腰果
宜吃,外伤性乳糜胸,莲子
治疗药物,外伤性乳糜胸,复方斑蝥胶囊
治疗药物,外伤性乳糜胸,清肺散结丸
治疗药物,外伤性乳糜胸,消癌平胶囊
治疗药物,外伤性乳糜胸,消癌平片
治疗药物,外伤性乳糜胸,威麦宁胶囊
治疗药物,外伤性乳糜胸,紫龙金片
治疗药物,外伤性乳糜胸,肿节风胶囊
治疗药物,外伤性乳糜胸,鹤蟾片
治疗药物,外伤性乳糜胸,西黄丸
治疗药物,外伤性乳糜胸,鲑降钙素注射液
治疗药物,外伤性乳糜胸,转移因子口服溶液
治疗药物,外伤性乳糜胸,复方万年青胶囊
治疗药物,外伤性乳糜胸,阿魏化痞膏
治疗药物,外伤性乳糜胸,鸦胆子油软胶囊
治疗药物,外伤性乳糜胸,汉防己甲素片
常见药物,外伤性乳糜胸,威麦宁胶囊
常见药物,外伤性乳糜胸,转移因子口服溶液
并发症,外伤性乳糜胸,脱水
并发症,外伤性乳糜胸,电解质紊乱
病症,外伤性乳糜胸,消瘦
病症,外伤性乳糜胸,气急
病症,外伤性乳糜胸,头晕
病症,外伤性乳糜胸,心悸
病症,外伤性乳糜胸,脱水
病症,外伤性乳糜胸,乏力
病症,外伤性乳糜胸,血胸
科室从属,心胸外科,外科
就诊科室,外伤性乳糜胸,心胸外科
检查项目,外伤性乳糜胸,淋巴细胞
检查项目,外伤性乳糜胸,磷脂
检查项目,外伤性乳糜胸,淋巴细胞
治疗,心脏穿透伤,手术治疗
治疗,心脏穿透伤,药物治疗
治疗,心脏穿透伤,支持性治疗
推荐吃,心脏穿透伤,素拌芹菜
推荐吃,心脏穿透伤,玉米须粥
推荐吃,心脏穿透伤,黄豆芽豆泡汤
推荐吃,心脏穿透伤,蔬菜杂烩粥
推荐吃,心脏穿透伤,杂粮粥
推荐吃,心脏穿透伤,小麦粥
推荐吃,心脏穿透伤,虾皮香芹燕麦粥
推荐吃,心脏穿透伤,豆薯小米粥
忌吃,心脏穿透伤,咸鸭蛋
忌吃,心脏穿透伤,鹅肉
忌吃,心脏穿透伤,白扁豆
忌吃,心脏穿透伤,咸鱼
宜吃,心脏穿透伤,鸭肝
宜吃,心脏穿透伤,腰果
